"","subject","activity","tBodyAcc_mean___X","tBodyAcc_mean___Y","tBodyAcc_mean___Z","tBodyAcc_std___X","tBodyAcc_std___Y","tBodyAcc_std___Z","tGravityAcc_mean___X","tGravityAcc_mean___Y","tGravityAcc_mean___Z","tGravityAcc_std___X","tGravityAcc_std___Y","tGravityAcc_std___Z","tBodyAccJerk_mean___X","tBodyAccJerk_mean___Y","tBodyAccJerk_mean___Z","tBodyAccJerk_std___X","tBodyAccJerk_std___Y","tBodyAccJerk_std___Z","tBodyGyro_mean___X","tBodyGyro_mean___Y","tBodyGyro_mean___Z","tBodyGyro_std___X","tBodyGyro_std___Y","tBodyGyro_std___Z","tBodyGyroJerk_mean___X","tBodyGyroJerk_mean___Y","tBodyGyroJerk_mean___Z","tBodyGyroJerk_std___X","tBodyGyroJerk_std___Y","tBodyGyroJerk_std___Z","tBodyAccMag_mean__","tBodyAccMag_std__","tGravityAccMag_mean__","tGravityAccMag_std__","tBodyAccJerkMag_mean__","tBodyAccJerkMag_std__","tBodyGyroMag_mean__","tBodyGyroMag_std__","tBodyGyroJerkMag_mean__","tBodyGyroJerkMag_std__","fBodyAcc_mean___X","fBodyAcc_mean___Y","fBodyAcc_mean___Z","fBodyAcc_std___X","fBodyAcc_std___Y","fBodyAcc_std___Z","fBodyAccJerk_mean___X","fBodyAccJerk_mean___Y","fBodyAccJerk_mean___Z","fBodyAccJerk_std___X","fBodyAccJerk_std___Y","fBodyAccJerk_std___Z","fBodyGyro_mean___X","fBodyGyro_mean___Y","fBodyGyro_mean___Z","fBodyGyro_std___X","fBodyGyro_std___Y","fBodyGyro_std___Z","fBodyAccMag_mean__","fBodyAccMag_std__","fBodyBodyAccJerkMag_mean__","fBodyBodyAccJerkMag_std__","fBodyBodyGyroMag_mean__","fBodyBodyGyroMag_std__","fBodyBodyGyroJerkMag_mean__","fBodyBodyGyroJerkMag_std__"
"26","12","4",1500.50980392157,1221.05882352941,1412.33333333333,1840.47058823529,1513.56862745098,1812.96078431373,2211.25490196078,1573.35294117647,1821.70588235294,2067.27450980392,1642.90196078431,1503.11764705882,2140.66666666667,1563.47058823529,1492.86274509804,1691.35294117647,1679.39215686275,1988.74509803922,984.705882352941,1314.98039215686,1565.11764705882,2120.3137254902,1932.60784313725,1851.07843137255,1411.21568627451,1397.05882352941,1496.27450980392,2004.56862745098,1924.78431372549,1874.54901960784,1681.29411764706,1707.23529411765,1681.29411764706,1707.23529411765,1816.58823529412,1683.29411764706,1910.13725490196,2000.90196078431,1966.39215686275,1980.1568627451,1792,1544.76470588235,1850.49019607843,1854.1568627451,1618.70588235294,1814.07843137255,1749.64705882353,1733.70588235294,1962.35294117647,1710.82352941176,1684.07843137255,2019.13725490196,2011.09803921569,1911.88235294118,1836.41176470588,2133.80392156863,1937.09803921569,1893.78431372549,1644.94117647059,1896.98039215686,1688.80392156863,1703.13725490196,2004.80392156863,2053.98039215686,1975.25490196078,2004.47058823529
"27","12","6",1397.56666666667,1051.45,1295.43333333333,1509.28333333333,1645.56666666667,1943.41666666667,266.55,2725,1416.3,1155.68333333333,2041.21666666667,1873.78333333333,1876.73333333333,1629.7,1379.58333333333,1570.06666666667,1689.66666666667,1969.48333333333,1351.93333333333,1493.88333333333,1928.61666666667,2050.05,1870.76666666667,1887.05,1172.88333333333,1312.85,1298.7,1905.43333333333,1741.86666666667,1782.08333333333,1657.45,1735.83333333333,1657.45,1735.83333333333,1784.96666666667,1631.7,1867.31666666667,1952.11666666667,1823.66666666667,1803.83333333333,1522.6,1637.95,1959.81666666667,1498.71666666667,1775.06666666667,1958.98333333333,1608.08333333333,1747.03333333333,1964.51666666667,1613.51666666667,1686.4,1961.86666666667,1935.1,1817.51666666667,1822.26666666667,2070,1902.9,1950.78333333333,1641.03333333333,1938.31666666667,1649.53333333333,1614.38333333333,1934.65,2015,1817.38333333333,1795.93333333333
"28","12","1",1471.02,1846.3,1892.26,628.54,990.22,772.12,2592.26,275.16,711.5,1379.6,1283.94,1258.86,747.46,1250.36,1525.68,1452,924.96,611.74,1612.38,1439.16,1297.9,878.48,589.94,638.46,1601.7,1511.02,1520.16,445.14,593.7,589.66,686.46,457.74,686.46,457.74,450.36,1270.62,678.86,562.18,590.56,546.38,1269.3,1121.84,722.92,461.92,598.54,864.78,1139.5,700.28,632.92,1384.86,1072.4,569.2,654.7,596.28,631.16,909.24,590.96,625.34,915.62,626.72,1359.1,1298.58,573.42,641.74,579.4,523.2
"29","12","3",1528.0652173913,1859.58695652174,1717.45652173913,1917.82608695652,1693.23913043478,836.826086956522,2018.41304347826,417.391304347826,669.891304347826,822.108695652174,857.978260869565,945.608695652174,751.021739130435,1088.9347826087,1431.9347826087,1614.60869565217,1654.13043478261,558.195652173913,1594.89130434783,1764.21739130435,1132.67391304348,531.152173913043,649.521739130435,559.869565217391,1662.84782608696,1210.08695652174,1434.13043478261,607.021739130435,452.826086956522,599.673913043478,1583.5,2373.32608695652,1583.5,2373.32608695652,1114.89130434783,1881.91304347826,642.04347826087,596.804347826087,428.152173913043,532.260869565217,1941.47826086957,1887.19565217391,690.04347826087,1919.52173913043,1590.91304347826,964.652173913043,1594.97826086957,1327.21739130435,510.847826086957,1251.63043478261,1574.82608695652,591.804347826087,969.5,501.826086956522,484.086956521739,609.217391304348,782.826086956522,674.760869565217,2379.67391304348,857.217391304348,1864.5652173913,1800.39130434783,456.586956521739,595.108695652174,458.565217391304,571.869565217391
"30","12","2",1442.92307692308,1706.34615384615,1695.32692307692,476.596153846154,837.865384615385,892.865384615385,1723.73076923077,930.576923076923,803.115384615385,939.25,869.519230769231,998.5,881.923076923077,1278.28846153846,1540.82692307692,607.596153846154,698.365384615385,1159.65384615385,1924.96153846154,1380.71153846154,1167.38461538462,939.519230769231,797.557692307692,570.384615384615,1577.94230769231,1580.03846153846,1558.28846153846,858.019230769231,1057.07692307692,955.076923076923,431.826923076923,444.288461538462,431.826923076923,444.288461538462,860.5,498.846153846154,548.038461538462,1094.42307692308,1106.98076923077,1026.38461538462,538.115384615385,1100.78846153846,1085.61538461538,457.442307692308,751.961538461538,821.653846153846,644.653846153846,634.307692307692,1136.13461538462,663.288461538462,673.634615384615,1164.59615384615,797.346153846154,955.115384615385,721.846153846154,878.634615384615,682.557692307692,563.365384615385,407,587.538461538462,488.461538461538,498.134615384615,1037.36538461538,1043.88461538462,1060.61538461538,985
"31","13","5",1464.91228070175,1289.61403508772,1176.26315789474,2230.15789473684,1557.91228070175,2103.45614035088,1859.15789473684,804.228070175439,1156.19298245614,2304.43859649123,1761.82456140351,1968.50877192982,2084.21052631579,1761.98245614035,1469.35087719298,2225.82456140351,1984.15789473684,2372.36842105263,1127.08771929825,1658,1867.59649122807,1964.33333333333,2120.73684210526,2064.77192982456,1208.22807017544,1438.28070175439,1429.75438596491,2121.54385964912,2179,2130.78947368421,1900.61403508772,1994.84210526316,1900.61403508772,1994.84210526316,2287.80701754386,2091.0350877193,1953.75438596491,2107.40350877193,2144.17543859649,2166.91228070175,2245.64912280702,1672.61403508772,2248.24561403509,2211.12280701754,1638.59649122807,2064.33333333333,2284.49122807018,2032.66666666667,2353.28070175439,2234.40350877193,1992.31578947368,2377.42105263158,1947.0701754386,2161.91228070175,2080.9298245614,1945.26315789474,2102.19298245614,2099.89473684211,1979.42105263158,2159.70175438596,2103.75438596491,2072.21052631579,2137.45614035088,2137.47368421053,2164.28070175439,2177.9298245614
"32","13","4",1508,956.469387755102,1168.59183673469,2362.73469387755,1794.32653061224,2277.02040816327,1881.22448979592,2007.9387755102,1372.61224489796,2202.28571428571,1961.14285714286,2094.95918367347,1938.61224489796,1611.87755102041,1448.89795918367,2445.14285714286,2215.44897959184,2349.83673469388,1016.02040816327,1469.59183673469,1541.71428571429,2442.87755102041,2347.67346938776,2084.04081632653,1287.40816326531,1240.12244897959,1726.51020408163,2505.18367346939,2429.40816326531,2307.12244897959,2094.79591836735,2139.65306122449,2094.79591836735,2139.65306122449,2420.18367346939,2182.30612244898,2178.83673469388,2312.30612244898,2503.61224489796,2452.5306122449,2378.12244897959,1934.51020408163,2293.34693877551,2341.9387755102,1882.89795918367,2264.14285714286,2477.89795918367,2258.36734693878,2322.59183673469,2481.18367346939,2222.38775510204,2380.5306122449,2370.75510204082,2376.18367346939,2102.20408163265,2442.81632653061,2325.10204081633,2116.02040816327,2087.65306122449,2299.95918367347,2189.61224489796,2174.77551020408,2350.79591836735,2346.16326530612,2480.26530612245,2416.36734693878
"33","13","6",1332.58064516129,962.645161290323,994.822580645161,1756.93548387097,1620.32258064516,1991.53225806452,74.4838709677419,2572.90322580645,2326.37096774194,1536.20967741935,1973.93548387097,1907.61290322581,2017.79032258065,1651.54838709677,1360.46774193548,1983.25806451613,2153.12903225806,2193.45161290323,1429.11290322581,1524.29032258065,1888.32258064516,2096.1935483871,2001.53225806452,2187.8064516129,1457.64516129032,1288.16129032258,1400.35483870968,2285.03225806452,1962.1935483871,2357.04838709677,1846.56451612903,1872.35483870968,1846.56451612903,1872.35483870968,2187.75806451613,1975.72580645161,1949.08064516129,2096.85483870968,2164.11290322581,2002.56451612903,1871.83870967742,1841.98387096774,2127.61290322581,1715.74193548387,1700.5,1968.12903225806,2034.79032258065,2210.37096774194,2208.51612903226,2007.16129032258,2139.40322580645,2155.24193548387,2093.1935483871,2063.96774193548,2233.87096774194,2083.72580645161,1976.29032258065,2217.22580645161,1903.88709677419,2022.01612903226,2009.14516129032,1937.77419354839,2119.32258064516,2134.98387096774,2076.82258064516,1931.3064516129
"34","13","1",1461.63157894737,1724.24561403509,1820.66666666667,649.982456140351,1962.52631578947,987.631578947368,1280.9298245614,1067.17543859649,1225.98245614035,1218.61403508772,1331.35087719298,1315.22807017544,838.526315789474,1173.42105263158,1452.94736842105,579.701754385965,1686.78947368421,326.964912280702,1750.82456140351,1196.70175438596,1192.01754385965,615.561403508772,358.368421052632,598.614035087719,1621.22807017544,1804.75438596491,1447.12280701754,739,619.473684210526,462.491228070175,539.982456140351,465.877192982456,539.982456140351,465.877192982456,635.157894736842,647.140350877193,419.59649122807,364.947368421053,149.771929824561,422.614035087719,577.421052631579,1872.52631578947,560.210526315789,663.052631578947,1736.17543859649,929.754385964912,477.210526315789,1469.47368421053,385.736842105263,592.491228070175,1782.68421052632,335.543859649123,1356.01754385965,654.877192982456,357.368421052632,659.912280701754,336.561403508772,694.912280701754,354.421052631579,720.964912280702,488.228070175439,960.385964912281,442.824561403509,528.789473684211,360.456140350877,287.456140350877
"35","13","3",1703.44680851064,1816.85106382979,2035.53191489362,1290.44680851064,1452.29787234043,803.446808510638,1818.70212765957,610.212765957447,1107.46808510638,769.531914893617,677.36170212766,601.489361702128,898.851063829787,1408.97872340426,1376.17021276596,1311.95744680851,901.829787234043,236.978723404255,1882.72340425532,1688.25531914894,1131.78723404255,691.978723404255,976.148936170213,495.255319148936,1576.3829787234,1419.06382978723,1297.48936170213,637.489361702128,755.63829787234,463.872340425532,1455.57446808511,1553.1914893617,1455.57446808511,1553.1914893617,760.468085106383,1401.40425531915,1208.97872340426,494.021276595745,247.297872340426,661.787234042553,1380.21276595745,1292.59574468085,911.63829787234,1297.51063829787,1155.97872340426,611.297872340426,1090.23404255319,763.957446808511,438.404255319149,1174.57446808511,1031.57446808511,222.212765957447,695.382978723404,1155.21276595745,762.382978723404,693.702127659574,816.957446808511,616.68085106383,2052.1914893617,367.042553191489,1459.42553191489,1391.27659574468,556.170212765957,492.765957446808,574.127659574468,519.276595744681
"36","13","2",1322.01818181818,2006.18181818182,1767.45454545455,495.327272727273,1683.67272727273,738.818181818182,844.763636363636,1363.76363636364,856.418181818182,764.836363636364,660.072727272727,716.418181818182,713.2,1201.36363636364,1562.23636363636,894.927272727273,702.563636363636,1015.01818181818,1963.98181818182,1841.78181818182,1020.38181818182,851,445.036363636364,432.727272727273,1564.54545454545,1726.94545454545,1474.90909090909,1078.2,844.509090909091,807.036363636364,990.854545454545,558.709090909091,990.854545454545,558.709090909091,901.036363636364,783.272727272727,566.545454545455,588.527272727273,948.181818181818,885.890909090909,720.709090909091,1287.85454545455,731.763636363636,417.618181818182,1746.54545454545,892.836363636364,933.454545454545,648.890909090909,1007.85454545455,951.527272727273,851.236363636364,1002.12727272727,864.763636363636,667.327272727273,599.963636363636,808.636363636364,370.127272727273,318.945454545455,611.654545454545,627.672727272727,730.618181818182,820.818181818182,697.018181818182,619.927272727273,872.218181818182,917.345454545455
"37","18","5",1594.1095890411,1166.67123287671,1100.24657534247,2220.01369863014,1591.87671232877,2039.30136986301,2003.35616438356,579.328767123288,1574.72602739726,2381.52054794521,1896.60273972603,1933.61643835616,2072.13698630137,1696.86301369863,1449.16438356164,2162.87671232877,1868.94520547945,2341.35616438356,1198.28767123288,1732.32876712329,1968.2602739726,2026.47945205479,2287.84931506849,2088.78082191781,1306.82191780822,1331.94520547945,1446.08219178082,2138.86301369863,2394.13698630137,2097.20547945205,1911.08219178082,1966.2602739726,1911.08219178082,1966.2602739726,2170.45205479452,2028.72602739726,2044.53424657534,2149.05479452055,2272.60273972603,2291.31506849315,2210.06849315068,1660.12328767123,2162.75342465753,2210.24657534247,1684.12328767123,2012.64383561644,2223.23287671233,1921.47945205479,2316.86301369863,2169.23287671233,1869.8904109589,2358.17808219178,2000.08219178082,2332.86301369863,2080.2602739726,2015.65753424658,2261.1095890411,2127.28767123288,1933.04109589041,2137.56164383562,2020.65753424658,2056.12328767123,2211.6301369863,2175.61643835616,2304.54794520548,2283.20547945205
"38","18","4",1523.56140350877,791.526315789474,947.105263157895,2358.26315789474,1969.63157894737,2376.15789473684,1678.84210526316,2231.19298245614,1454.73684210526,2392.75438596491,2283.9298245614,2234.9649122807,2176.63157894737,1805.21052631579,1523.98245614035,2283.9298245614,2132.0701754386,2473.10526315789,954.350877192982,1656.91228070175,1744.01754385965,2624.64912280702,2529.73684210526,2389.33333333333,1795.61403508772,1384.21052631579,1585.28070175439,2605.80701754386,2633.56140350877,2497.71929824561,2270.50877192982,2282.89473684211,2270.50877192982,2282.89473684211,2386.9298245614,2227.59649122807,2424.77192982456,2568.43859649123,2671.29824561404,2660.12280701754,2359.15789473684,1997.22807017544,2442.31578947368,2338.98245614035,2068,2349.64912280702,2348.9298245614,2175.66666666667,2486.05263157895,2280.77192982456,2142.71929824561,2436.33333333333,2550.59649122807,2569.85964912281,2380.94736842105,2623.70175438596,2502.35087719298,2424.12280701754,2238.12280701754,2461.33333333333,2227.80701754386,2235.84210526316,2615.42105263158,2593.82456140351,2670.29824561404,2647.94736842105
"39","18","6",1466.41538461538,848.6,648.630769230769,1916.84615384615,2106.70769230769,2537.21538461538,88.8461538461538,2625.52307692308,2366.41538461538,1849.01538461538,2538.53846153846,2525.63076923077,2131.58461538462,1821.29230769231,1380.47692307692,1906.32307692308,2179.55384615385,2535.55384615385,1044.10769230769,1547.66153846154,2040.56923076923,2626.41538461538,2400.75384615385,2417.76923076923,1691.2,1319.49230769231,1453.92307692308,2731.06153846154,2366.86153846154,2426.55384615385,2231.23076923077,2266.12307692308,2231.23076923077,2266.12307692308,2257.89230769231,2127.49230769231,2397.10769230769,2499.50769230769,2517.13846153846,2462.41538461538,1939.18461538462,2153.61538461538,2583.83076923077,1894.32307692308,2195.61538461538,2514.67692307692,1969.21538461538,2264.12307692308,2526,1916.27692307692,2127.41538461538,2521.61538461538,2601.03076923077,2412.16923076923,2397.04615384615,2608.89230769231,2387.8,2453.4,2209.75384615385,2453.84615384615,2122.84615384615,2138.75384615385,2499.18461538462,2548.8,2461.2,2472.04615384615
"40","18","1",1447.23214285714,1950.16071428571,1755.83928571429,737.5,430.25,821.214285714286,1507.80357142857,923.017857142857,1477.48214285714,1560.16071428571,1648.10714285714,1713.03571428571,693.017857142857,1270.39285714286,1432.30357142857,627.875,498.535714285714,935.625,1530.51785714286,1087.05357142857,1234.41071428571,1284.75,702.142857142857,978.482142857143,1279.44642857143,1472.83928571429,1422.98214285714,929.5,884.821428571429,1121.375,627,895.160714285714,627,895.160714285714,707.839285714286,732.625,1030.46428571429,1147.26785714286,955.160714285714,1075.39285714286,686.839285714286,484.946428571429,898.875,739.678571428571,530.160714285714,823.482142857143,727.607142857143,614.339285714286,918.357142857143,620.321428571429,479.142857142857,933.517857142857,1139.42857142857,862.375,1059.55357142857,1290.66071428571,590.25,944.678571428571,768.107142857143,1071.19642857143,716.107142857143,724.107142857143,1121.85714285714,1211.91071428571,1050.92857142857,1111.875
"41","18","3",1689.92727272727,1894.76363636364,1668.98181818182,514.254545454545,480.327272727273,823.018181818182,1637.03636363636,719.236363636364,1126.98181818182,874.236363636364,707.345454545455,774.218181818182,984.490909090909,1154.74545454545,1350.45454545455,672.272727272727,732.090909090909,993.127272727273,1760.63636363636,1551.23636363636,901.981818181818,818,1085.2,922.145454545455,1519.30909090909,1563.38181818182,1347.61818181818,1182.23636363636,1049.32727272727,955.309090909091,643.690909090909,389.236363636364,643.690909090909,389.236363636364,949.2,630.672727272727,710.654545454545,871.4,1185.21818181818,1132.07272727273,621.527272727273,550.618181818182,948.072727272727,473.345454545455,555.6,798.963636363636,709.927272727273,815.509090909091,982.727272727273,725.818181818182,740.327272727273,976.309090909091,874.6,1056.38181818182,845.418181818182,828.454545454545,1054.81818181818,942.036363636364,420,437.490909090909,658.490909090909,639.727272727273,1044.6,846.836363636364,1151.69090909091,1122.45454545455
"42","18","2",1466.93103448276,1930.12068965517,1905.55172413793,757.206896551724,472.275862068966,539.896551724138,1054.27586206897,1229.62068965517,1614.58620689655,885.534482758621,932.189655172414,691.172413793103,840.810344827586,1269.8275862069,1611.05172413793,1030.34482758621,926.758620689655,1247.25862068966,1700.98275862069,1583.58620689655,964.51724137931,970.103448275862,750.155172413793,770.775862068965,1477.94827586207,1647.53448275862,1391.81034482759,1316.51724137931,1259.55172413793,1255,602.224137931035,688.258620689655,602.224137931035,688.258620689655,1167,997.948275862069,688.827586206897,899.948275862069,1345.06896551724,1348.98275862069,941.448275862069,673,997.724137931035,668.706896551724,518.603448275862,394.189655172414,1090.58620689655,1004.6724137931,1231.60344827586,1065.37931034483,935.310344827586,1245.13793103448,1077.74137931034,1086.29310344828,963.051724137931,916.224137931035,591.879310344828,730.448275862069,798.206896551724,719.086206896552,989.706896551724,982.931034482759,1181.94827586207,802.189655172414,1349,1357.22413793103
"43","20","5",1530.78082191781,1493.23287671233,1582.80821917808,1764.54794520548,1186.82191780822,1713.75342465753,1579.83561643836,984.13698630137,1923.58904109589,1880.67123287671,1383.08219178082,1381.56164383562,2028.65753424658,1592.32876712329,1611.95890410959,1701.65753424658,1452.09589041096,1864.39726027397,1346.90410958904,1532.69863013699,1816.23287671233,1611.84931506849,1670.72602739726,1664.24657534247,1050.19178082192,1357.30136986301,1377.13698630137,1640.76712328767,1823.61643835616,1697.28767123288,1482.01369863014,1499.60273972603,1482.01369863014,1499.60273972603,1691.91780821918,1526.75342465753,1581.95890410959,1606.83561643836,1734.05479452055,1683.61643835616,1732.28767123288,1244.20547945205,1767.21917808219,1772.3698630137,1291.61643835616,1717.6301369863,1749.68493150685,1502.16438356164,1845.54794520548,1730.60273972603,1461.19178082192,1884.12328767123,1546.64383561644,1715.86301369863,1649.38356164384,1608.32876712329,1650.50684931507,1706.52054794521,1453.1095890411,1677.20547945205,1540.71232876712,1527.19178082192,1656.91780821918,1638.80821917808,1707.7397260274,1662.04109589041
"44","20","4",1423.01515151515,1195.75757575758,1468.28787878788,2020.59090909091,1651.80303030303,1910.89393939394,1745.51515151515,1823.60606060606,1614.81818181818,2192.98484848485,1965.27272727273,1530.89393939394,2100.84848484848,1712.18181818182,1583,2025.28787878788,1919.06060606061,2082.48484848485,919.984848484848,1435.72727272727,1599.63636363636,2257.37878787879,2026.90909090909,1913.69696969697,1508.22727272727,1479.68181818182,1606.13636363636,2284.56060606061,2204.86363636364,2092.93939393939,1823.42424242424,1807.16666666667,1823.42424242424,1807.16666666667,2078.54545454545,1879.33333333333,1985.39393939394,2078.81818181818,2249.30303030303,2217.01515151515,2011.40909090909,1708.84848484848,1973.74242424242,2008.87878787879,1739.65151515152,1901.43939393939,2064.78787878788,1965.34848484848,2063.21212121212,2059.98484848485,1926.54545454545,2101.69696969697,2190.37878787879,2087.0303030303,1936.92424242424,2256.62121212121,1996.66666666667,1943.24242424242,1776.30303030303,1976.68181818182,1879.06060606061,1891.43939393939,2124.62121212121,2110.54545454545,2185.89393939394,2210.0303030303
"45","20","6",1009.82352941176,897.661764705882,935.264705882353,1840.57352941176,2006.10294117647,2358.42647058824,380.352941176471,2765.23529411765,2149.79411764706,1577.22058823529,2407.83823529412,2308.17647058824,2047.30882352941,1707.61764705882,1444.14705882353,2001.25,2022.23529411765,2279.27941176471,1250.13235294118,1436.22058823529,1974.11764705882,2388.75,2169.92647058824,2145.10294117647,1648.22058823529,1239.36764705882,1502.60294117647,2378.44117647059,2063.69117647059,2165.14705882353,2071.75,2127.30882352941,2071.75,2127.30882352941,2195.95588235294,1958.76470588235,2197.36764705882,2240.60294117647,2215.23529411765,2135.89705882353,1886.02941176471,2007.75,2360.26470588235,1807.70588235294,2119.89705882353,2358.33823529412,2044.10294117647,2097.47058823529,2309.67647058824,2034.47058823529,1986.77941176471,2221.98529411765,2321.75,2131.10294117647,2106.61764705882,2386.58823529412,2179.70588235294,2193.80882352941,2009.38235294118,2305.30882352941,1981.77941176471,1937.55882352941,2233.11764705882,2299.33823529412,2144.57352941176,2132.07352941176
"46","20","1",1380.11764705882,1845.82352941176,1670.17647058824,480.21568627451,2748.82352941176,434.43137254902,1130.62745098039,1358.64705882353,1263.60784313725,1076.6862745098,1226.8431372549,1376.11764705882,752.372549019608,1274.37254901961,1515.90196078431,1054.43137254902,2621.45098039216,290,1588.86274509804,1352.47058823529,1111.41176470588,175.705882352941,1869.47058823529,499.941176470588,1835,1822.6862745098,1329.1568627451,286.823529411765,625.039215686274,926.705882352941,2022.45098039216,648.803921568627,2022.45098039216,648.803921568627,1455.6862745098,1806.21568627451,2064.82352941176,1366.1568627451,560.960784313726,422,537.372549019608,2756.52941176471,405.666666666667,430.509803921569,2774.33333333333,408.745098039216,398.019607843137,2269.43137254902,275.823529411765,853.490196078431,2575.56862745098,297.745098039216,849.686274509804,1843.45098039216,661.156862745098,212.450980392157,1753.29411764706,342.901960784314,1505.05882352941,586.117647058824,1777.58823529412,1409.80392156863,1323.98039215686,236.156862745098,417.411764705882,547.019607843137
"47","20","3",1682.2,2067.84444444444,1908.06666666667,2186.2,2835.73333333333,837.044444444444,1402.51111111111,1028.66666666667,1400.95555555556,513.2,551.8,768.266666666667,753.266666666667,1422.15555555556,1647.13333333333,815.266666666667,2700.26666666667,343.8,1818.42222222222,1929.11111111111,1029.44444444444,778.266666666667,569.977777777778,2392.28888888889,1803.66666666667,1778.84444444444,1783.15555555556,339.844444444444,216,1685.62222222222,2743.22222222222,2652.15555555556,2743.22222222222,2652.15555555556,1118.75555555556,2028.46666666667,2099.64444444444,1394.17777777778,150.577777777778,150.822222222222,1254.31111111111,2810.73333333333,656.577777777778,2482.66666666667,2846.24444444444,671.222222222222,841.088888888889,2677.37777777778,423.2,858.244444444444,2733.93333333333,308.155555555556,1441.08888888889,452.266666666667,2672.48888888889,747.422222222222,611.2,1755.22222222222,2630.24444444444,1698.48888888889,1644.35555555556,2270.33333333333,872.6,693.4,153.533333333333,316.911111111111
"48","20","2",1291.6862745098,1889.92156862745,1838.64705882353,794.529411764706,2216.07843137255,278.411764705882,650.882352941176,1652.17647058824,1412.54901960784,587.490196078431,743.686274509804,643.529411764706,929.43137254902,1384.23529411765,1192.33333333333,616.294117647059,455.176470588235,591.686274509804,2126.17647058824,1378.09803921569,883.196078431373,719.078431372549,1017.76470588235,2597.8431372549,1268.17647058824,1813.49019607843,1724.11764705882,631.764705882353,217.019607843137,412.21568627451,1758.49019607843,495.56862745098,1758.49019607843,495.56862745098,473.21568627451,353.470588235294,1706.13725490196,390.196078431373,277.333333333333,337.529411764706,630.313725490196,1453.76470588235,454.313725490196,834.117647058824,2301.56862745098,303.039215686275,477.333333333333,600.960784313726,610.745098039216,667.980392156863,534.980392156863,558.43137254902,566.705882352941,540.843137254902,2325.96078431373,728.372549019608,1034.19607843137,2194.19607843137,515.882352941176,402.803921568627,446.509803921569,416.156862745098,398.803921568627,363.470588235294,329,387.137254901961
"49","24","5",1608.24637681159,1463.78260869565,1671.91304347826,2069.36231884058,1423.46376811594,1807.3768115942,2581.42028985507,398.202898550725,990.434782608696,2299.34782608696,1489.52173913043,1359.52173913043,2069.34782608696,1588.5652173913,1519.07246376812,1882.13043478261,1731.28985507246,2076.3768115942,1204.10144927536,1566.82608695652,1829.76811594203,1946.21739130435,2193.46376811594,1993.23188405797,1320,1461.92753623188,1353.46376811594,2073.89855072464,2217.23188405797,2107.50724637681,1623.55072463768,1713.95652173913,1623.55072463768,1713.95652173913,1938.14492753623,1800.47826086957,1941.94202898551,2094.23188405797,2194.91304347826,2240.79710144928,2015.1884057971,1505.71014492754,1906.59420289855,2092.08695652174,1512.66666666667,1791.47826086957,1945.97101449275,1792.5652173913,2064.92753623188,1891.33333333333,1728.40579710145,2086.49275362319,1924.30434782609,2219.73913043478,2005.59420289855,1932.50724637681,2175.05797101449,2029.5652173913,1694.08695652174,1883.72463768116,1805.49275362319,1812.59420289855,2161.26086956522,2116.63768115942,2248.6231884058,2236.07246376812
"50","24","4",1392.02941176471,1093.63235294118,1390.27941176471,2115.20588235294,1666.73529411765,2026.48529411765,1725.75,2307.95588235294,1464.45588235294,2189.66176470588,1931.67647058824,1879.57352941176,2109.17647058824,1664.16176470588,1503.82352941176,2039.23529411765,1962.66176470588,2137.30882352941,923.426470588235,1647.91176470588,1839.39705882353,2483.19117647059,2214.95588235294,2152.51470588235,1714.51470588235,1367.95588235294,1480.67647058824,2434.51470588235,2290.94117647059,2299.51470588235,1922.54411764706,1942.55882352941,1922.54411764706,1942.55882352941,2097.91176470588,1946.5,2204.29411764706,2315.29411764706,2392.47058823529,2380.10294117647,2113.22058823529,1740.97058823529,2044.47058823529,2101.10294117647,1749.80882352941,2027.66176470588,2102.36764705882,2008.98529411765,2111.95588235294,2049.85294117647,1976.77941176471,2167.25,2397.63235294118,2245.13235294118,2164.07352941176,2485.95588235294,2192.57352941176,2179.92647058824,1883.42647058824,2127.04411764706,1945.41176470588,1969.14705882353,2353.41176470588,2342.11764705882,2380.97058823529,2387.33823529412
"51","24","6",1464.80555555556,898.791666666667,694.833333333333,1550.65277777778,2035.79166666667,2229.05555555556,236.916666666667,2600.70833333333,2512.63888888889,1158.98611111111,2498.59722222222,2247.83333333333,2025.19444444444,1749.08333333333,1430.63888888889,1938.18055555556,2069.45833333333,2193.72222222222,1248.23611111111,1453.70833333333,2014.08333333333,2275.23611111111,1853.73611111111,2432.88888888889,1436.38888888889,1318.54166666667,1434.79166666667,1983.41666666667,1898.22222222222,2444.58333333333,1874.52777777778,1975.94444444444,1874.52777777778,1975.94444444444,2121.81944444444,1999.81944444444,1979.88888888889,2121.66666666667,1974.54166666667,2033.375,1711.08333333333,2035.875,2257.47222222222,1493.5,2150.06944444444,2227.08333333333,1966.06944444444,2121.88888888889,2214.68055555556,1996.11111111111,2071.38888888889,2145.69444444444,2127.41666666667,1899.16666666667,2402.15277777778,2311.91666666667,1838.80555555556,2476.40277777778,1969.90277777778,2138.63888888889,2002.56944444444,2016.875,2085.45833333333,2192.48611111111,2013.98611111111,2077.02777777778
